,Open,Low,High,Close,DayOfWeek,Is_Imputed,Daily_Return
2017-12-29,41930.0,41920.0,42100.0,42030.0,Friday,True,0.0
2017-12-30,42150.0,42110.0,42360.0,42350.0,Saturday,False,0.007613609326671433
2017-12-31,42420.0,42420.0,42920.0,42880.0,Sunday,False,0.012514757969303458
2018-01-01,42990.0,42880.0,43230.0,42880.0,Monday,False,0.0
2018-01-02,42960.0,42850.0,43460.0,43390.0,Tuesday,False,0.011893656716417844
2018-01-03,43380.0,43000.0,43910.0,43740.0,Wednesday,False,0.008066374740723692
2018-01-04,43640.0,43130.0,43690.0,43240.0,Thursday,False,-0.011431184270690453
2018-01-05,43640.0,43130.0,43690.0,43240.0,Friday,True,0.0
2018-01-06,43200.0,42800.0,43320.0,43320.0,Saturday,False,0.0018501387604070718
2018-01-07,43340.0,43340.0,43580.0,43530.0,Sunday,False,0.00484764542936289
2018-01-08,43680.0,43680.0,44150.0,43950.0,Monday,False,0.009648518263266626
2018-01-09,43650.0,43490.0,43970.0,43660.0,Tuesday,False,-0.00659840728100114
2018-01-10,43690.0,43690.0,44020.0,44010.0,Wednesday,False,0.008016491067338594
2018-01-11,44030.0,44030.0,44380.0,44150.0,Thursday,False,0.0031810952056350317
2018-01-12,44030.0,44030.0,44380.0,44150.0,Friday,True,0.0
2018-01-13,43690.0,43670.0,44140.0,44110.0,Saturday,False,-0.0009060022650057009
2018-01-14,44110.0,44090.0,44520.0,44260.0,Sunday,False,0.003400589435502255
2018-01-15,44170.0,43920.0,44230.0,44210.0,Monday,False,-0.0011296882060550795
2018-01-16,44280.0,44200.0,44480.0,44290.0,Tuesday,False,0.0018095453517303905
2018-01-17,44370.0,44100.0,44590.0,44480.0,Wednesday,False,0.0042899074283133665
2018-01-18,44610.0,44500.0,44910.0,44580.0,Thursday,False,0.0022482014388489624
2018-01-19,44610.0,44500.0,44910.0,44580.0,Friday,True,0.0
2018-01-20,44570.0,44570.0,45650.0,45330.0,Saturday,False,0.01682368775235532
2018-01-21,45530.0,45420.0,46420.0,45970.0,Sunday,False,0.014118685197441083
2018-01-22,46230.0,45600.0,46980.0,45790.0,Monday,False,-0.003915597128562154
2018-01-23,45780.0,45550.0,46460.0,45800.0,Tuesday,False,0.00021838829438736163
2018-01-24,45610.0,45530.0,46010.0,45660.0,Wednesday,False,-0.0030567685589519833
2018-01-25,45630.0,45330.0,45650.0,45330.0,Thursday,False,-0.007227332457293012
2018-01-26,45630.0,45330.0,45650.0,45330.0,Friday,True,0.0
2018-01-27,45230.0,45010.0,45280.0,45160.0,Saturday,False,-0.003750275755570298
2018-01-28,45230.0,45230.0,45690.0,45680.0,Sunday,False,0.011514614703277193
2018-01-29,45700.0,45490.0,46080.0,45500.0,Monday,False,-0.0039404553415061105
2018-01-30,45450.0,45420.0,45830.0,45670.0,Tuesday,False,0.0037362637362636786
2018-01-31,45880.0,45620.0,46450.0,46450.0,Wednesday,False,0.017079045325158804
2018-02-01,46480.0,46380.0,46540.0,46470.0,Thursday,False,0.00043057050592043566
2018-02-02,46480.0,46380.0,46540.0,46470.0,Friday,True,0.0
2018-02-03,46540.0,46410.0,47080.0,47040.0,Saturday,False,0.01226597805035512
2018-02-04,47090.0,46890.0,47790.0,47440.0,Sunday,False,0.008503401360544283
2018-02-05,47490.0,46730.0,47590.0,46760.0,Monday,False,-0.01433389544688024
2018-02-06,46660.0,46110.0,47020.0,46900.0,Tuesday,False,0.0029940119760478723
2018-02-07,46930.0,45410.0,47800.0,45450.0,Wednesday,False,-0.030916844349680117
2018-02-08,45430.0,45370.0,46850.0,46700.0,Thursday,False,0.027502750275027577
2018-02-09,45430.0,45370.0,46850.0,46700.0,Friday,True,0.0
2018-02-10,46640.0,46420.0,47500.0,47250.0,Saturday,False,0.01177730192719495
2018-02-11,47260.0,47250.0,47350.0,47270.0,Sunday,False,0.0004232804232804366
2018-02-12,47320.0,47320.0,48500.0,48490.0,Monday,False,0.02580918129892118
2018-02-13,48720.0,48450.0,49120.0,48770.0,Tuesday,False,0.005774386471437465
2018-02-14,48750.0,48160.0,48750.0,48170.0,Wednesday,False,-0.012302645068689722
2018-02-15,47900.0,47380.0,47900.0,47380.0,Thursday,False,-0.0164002491177081
2018-02-16,47900.0,47380.0,47900.0,47380.0,Friday,True,0.0
2018-02-17,47380.0,46970.0,47450.0,46970.0,Saturday,False,-0.008653440270156132
2018-02-18,46970.0,46090.0,46970.0,46090.0,Sunday,False,-0.0187353629976581
2018-02-19,46060.0,45670.0,46060.0,45750.0,Monday,False,-0.0073768713386851426
2018-02-20,46060.0,45670.0,46060.0,45750.0,Tuesday,True,0.0
2018-02-21,45700.0,45180.0,45700.0,45180.0,Wednesday,False,-0.012459016393442601
2018-02-22,45130.0,44930.0,45250.0,44930.0,Thursday,False,-0.005533421868083255
2018-02-23,45130.0,44930.0,45250.0,44930.0,Friday,True,0.0
2018-02-24,44900.0,44770.0,44900.0,44780.0,Saturday,False,-0.0033385265969285705
2018-02-25,44790.0,44750.0,44800.0,44760.0,Sunday,False,-0.00044662795891026175
2018-02-26,44780.0,44760.0,44780.0,44780.0,Monday,False,0.00044682752457547714
2018-02-27,44760.0,44720.0,44760.0,44720.0,Tuesday,False,-0.0013398838767306742
2018-02-28,44710.0,44710.0,44710.0,44710.0,Wednesday,False,-0.00022361359570666206
2018-03-01,44700.0,44690.0,44700.0,44700.0,Thursday,False,-0.0002236636099306466
2018-03-02,44690.0,44690.0,44690.0,44690.0,Friday,False,-0.00022371364653239745
2018-03-03,44680.0,44670.0,47330.0,47080.0,Saturday,False,0.05347952562094438
2018-03-04,47110.0,47080.0,47700.0,47700.0,Sunday,False,0.013169073916737384
2018-03-05,47730.0,47630.0,47790.0,47690.0,Monday,False,-0.00020964360587005793
2018-03-06,47740.0,47730.0,47800.0,47750.0,Tuesday,False,0.0012581253931642777
2018-03-07,47950.0,47840.0,47960.0,47880.0,Wednesday,False,0.002722513089005174
2018-03-08,47890.0,47850.0,47900.0,47860.0,Thursday,False,-0.00041771094402676123
2018-03-09,47890.0,47890.0,47890.0,47890.0,Friday,False,0.0006268282490597965
2018-03-10,48340.0,47960.0,48340.0,47960.0,Saturday,False,0.001461683023595839
2018-03-11,47920.0,47850.0,48030.0,48030.0,Sunday,False,0.0014595496246871953
2018-03-12,48080.0,47230.0,48500.0,48260.0,Monday,False,0.004788673745575789
2018-03-13,48270.0,47820.0,48420.0,48160.0,Tuesday,False,-0.0020721094073766766
2018-03-14,48210.0,48060.0,48510.0,48510.0,Wednesday,False,0.007267441860465018
2018-03-15,48550.0,48370.0,48560.0,48490.0,Thursday,False,-0.00041228612657184804
2018-03-16,48650.0,48650.0,48650.0,48650.0,Friday,False,0.0032996494122499165
2018-03-17,48670.0,48290.0,48740.0,48310.0,Saturday,False,-0.006988694758478964
2018-03-18,48290.0,48190.0,48290.0,48190.0,Sunday,False,-0.0024839577727178153
2018-03-19,48280.0,48280.0,48750.0,48570.0,Monday,False,0.007885453413571275
2018-03-20,48750.0,48750.0,49130.0,48990.0,Tuesday,False,0.00864731315626921
2018-03-21,48750.0,48750.0,49130.0,48990.0,Wednesday,True,0.0
2018-03-22,48750.0,48750.0,49130.0,48990.0,Thursday,True,0.0
2018-03-23,48750.0,48750.0,49130.0,48990.0,Friday,True,0.0
2018-03-24,48810.0,48810.0,49210.0,49210.0,Saturday,False,0.004490712390283758
2018-03-25,49390.0,49210.0,50080.0,49910.0,Sunday,False,0.014224751066856278
2018-03-26,49710.0,49710.0,51180.0,51030.0,Monday,False,0.02244039270687237
2018-03-27,51010.0,49600.0,51400.0,50490.0,Tuesday,False,-0.010582010582010581
2018-03-28,50440.0,50340.0,50700.0,50460.0,Wednesday,False,-0.0005941770647652778
2018-03-29,50570.0,50410.0,51400.0,50450.0,Thursday,False,-0.00019817677368216824
2018-03-30,51020.0,51020.0,51020.0,51020.0,Friday,False,0.011298315163528194
2018-03-31,50850.0,50800.0,50850.0,50800.0,Saturday,False,-0.004312034496275929
2018-04-01,50450.0,50290.0,50450.0,50290.0,Sunday,False,-0.010039370078740117
2018-04-02,50800.0,50800.0,50800.0,50800.0,Monday,False,0.010141181149333933
2018-04-03,49850.0,49850.0,51450.0,50540.0,Tuesday,False,-0.005118110236220441
2018-04-04,50550.0,50050.0,50560.0,50560.0,Wednesday,False,0.00039572615749894346
2018-04-05,50430.0,50400.0,50940.0,50940.0,Thursday,False,0.007515822784810222
2018-04-06,50430.0,50400.0,50940.0,50940.0,Friday,True,0.0
2018-04-07,50700.0,50700.0,51850.0,51710.0,Saturday,False,0.01511582253631727
2018-04-08,52450.0,52080.0,57050.0,56600.0,Sunday,False,0.0945658479984528
2018-04-09,56450.0,56450.0,60480.0,58650.0,Monday,False,0.03621908127208484
2018-04-10,56450.0,56450.0,60480.0,58650.0,Tuesday,True,0.0
2018-04-11,42000.0,42000.0,42000.0,42000.0,Wednesday,False,-0.28388746803069054
2018-04-12,42000.0,42000.0,42000.0,42000.0,Thursday,True,0.0
2018-04-13,42000.0,42000.0,42000.0,42000.0,Friday,True,0.0
2018-04-14,42000.0,42000.0,42000.0,42000.0,Saturday,True,0.0
2018-04-15,42000.0,42000.0,42000.0,42000.0,Sunday,True,0.0
2018-04-16,42000.0,42000.0,42000.0,42000.0,Monday,True,0.0
2018-04-17,42000.0,42000.0,42000.0,42000.0,Tuesday,True,0.0
2018-04-18,53380.0,53310.0,55970.0,55920.0,Wednesday,False,0.3314285714285714
2018-04-19,55930.0,55470.0,55960.0,55740.0,Thursday,False,-0.0032188841201716833
2018-04-20,55730.0,55680.0,56160.0,56130.0,Friday,False,0.006996770721205525
2018-04-21,56120.0,56020.0,56480.0,56330.0,Saturday,False,0.0035631569570639954
2018-04-22,56170.0,55870.0,56330.0,55870.0,Sunday,False,-0.008166163678324123
2018-04-23,55880.0,54880.0,56010.0,55290.0,Monday,False,-0.01038124216932168
2018-04-24,54830.0,54450.0,55240.0,54500.0,Tuesday,False,-0.014288298064749516
2018-04-25,54250.0,54110.0,55600.0,55470.0,Wednesday,False,0.017798165137614674
2018-04-26,55460.0,55310.0,56420.0,56350.0,Thursday,False,0.015864431224084985
2018-04-27,55460.0,55310.0,56420.0,56350.0,Friday,True,0.0
2018-04-28,56050.0,56040.0,57180.0,57110.0,Saturday,False,0.013487133984028343
2018-04-29,57110.0,56950.0,58540.0,58540.0,Sunday,False,0.02503939765365093
2018-04-30,57110.0,56950.0,58540.0,58540.0,Monday,True,0.0
2018-05-01,57110.0,56950.0,58540.0,58540.0,Tuesday,True,0.0
2018-05-02,57110.0,56950.0,58540.0,58540.0,Wednesday,True,0.0
2018-05-03,59630.0,59440.0,61970.0,61170.0,Thursday,False,0.04492654595148626
2018-05-04,61190.0,61090.0,61420.0,61160.0,Friday,False,-0.0001634788294915257
2018-05-05,61150.0,61100.0,65130.0,63830.0,Saturday,False,0.04365598430346629
2018-05-06,63810.0,62180.0,65600.0,63500.0,Sunday,False,-0.0051699827667240905
2018-05-07,63510.0,59060.0,63650.0,59230.0,Monday,False,-0.06724409448818902
2018-05-08,59220.0,59080.0,64420.0,63900.0,Tuesday,False,0.07884517980753003
2018-05-09,63890.0,63650.0,66840.0,65710.0,Wednesday,False,0.028325508607198735
2018-05-10,65720.0,64660.0,68090.0,66530.0,Thursday,False,0.012479074722264505
2018-05-11,66520.0,66300.0,66990.0,66900.0,Friday,False,0.005561400871787248
2018-05-12,66920.0,64370.0,67480.0,65970.0,Saturday,False,-0.013901345291479794
2018-05-13,65410.0,63990.0,66300.0,64550.0,Sunday,False,-0.02152493557677737
2018-05-14,64540.0,61130.0,64560.0,63300.0,Monday,False,-0.01936483346243223
2018-05-15,63310.0,62050.0,64290.0,64140.0,Tuesday,False,0.013270142180094702
2018-05-16,64150.0,60940.0,65280.0,61520.0,Wednesday,False,-0.04084814468350484
2018-05-17,61530.0,61380.0,63650.0,62740.0,Thursday,False,0.01983094928478546
2018-05-18,62750.0,62600.0,62980.0,62640.0,Friday,False,-0.0015938795027096164
2018-05-19,62630.0,61380.0,62710.0,61380.0,Saturday,False,-0.02011494252873558
2018-05-20,61250.0,60650.0,62250.0,62010.0,Sunday,False,0.01026392961876832
2018-05-21,62130.0,62060.0,64050.0,63330.0,Monday,False,0.021286889211417526
2018-05-22,63320.0,62410.0,64410.0,63870.0,Tuesday,False,0.0085267645665561
2018-05-23,63860.0,63310.0,63990.0,63640.0,Wednesday,False,-0.0036010646625959097
2018-05-24,63630.0,62430.0,64250.0,63440.0,Thursday,False,-0.00314267756128217
2018-05-25,63450.0,63360.0,63670.0,63670.0,Friday,False,0.003625472887768044
2018-05-26,63660.0,63280.0,63970.0,63970.0,Saturday,False,0.004711795193968804
2018-05-27,64020.0,63300.0,64440.0,63630.0,Sunday,False,-0.005314991402219804
2018-05-28,63700.0,62740.0,64480.0,63530.0,Monday,False,-0.0015715857300016012
2018-05-29,63540.0,58650.0,64150.0,62920.0,Tuesday,False,-0.009601762946639392
2018-05-30,62930.0,62890.0,65740.0,64380.0,Wednesday,False,0.02320406865861413
2018-05-31,64370.0,64000.0,64900.0,64640.0,Thursday,False,0.004038521279900564
2018-06-01,64630.0,64620.0,65150.0,65020.0,Friday,False,0.005878712871287162
2018-06-02,65000.0,63830.0,65180.0,63900.0,Saturday,False,-0.017225469086434964
2018-06-03,64470.0,63610.0,64950.0,64390.0,Sunday,False,0.007668231611893672
2018-06-04,64400.0,64090.0,64530.0,64250.0,Monday,False,-0.0021742506600404
2018-06-05,64260.0,64040.0,65460.0,65210.0,Tuesday,False,0.014941634241245172
2018-06-06,65200.0,64710.0,65350.0,65090.0,Wednesday,False,-0.001840208556969758
2018-06-07,65070.0,64770.0,66020.0,65030.0,Thursday,False,-0.0009218005838070864
2018-06-08,65040.0,64390.0,65220.0,64390.0,Friday,False,-0.009841611563893626
2018-06-09,64400.0,64310.0,67350.0,67350.0,Saturday,False,0.04596987109799655
2018-06-10,67570.0,65760.0,68880.0,65760.0,Sunday,False,-0.023608017817371985
2018-06-11,65740.0,65500.0,68660.0,67810.0,Monday,False,0.0311739659367396
2018-06-12,67800.0,67790.0,70910.0,70350.0,Tuesday,False,0.037457602123580624
2018-06-13,70340.0,69780.0,71860.0,70080.0,Wednesday,False,-0.003837953091684443
2018-06-14,70070.0,66600.0,70160.0,67690.0,Thursday,False,-0.034103881278538806
2018-06-15,67680.0,67630.0,68880.0,68670.0,Friday,False,0.014477766287487093
2018-06-16,68650.0,68520.0,69380.0,69320.0,Saturday,False,0.009465559924275446
2018-06-17,68740.0,67940.0,70690.0,70310.0,Sunday,False,0.014281592613964333
2018-06-18,70430.0,69300.0,72760.0,70540.0,Monday,False,0.003271227421419498
2018-06-19,70550.0,70250.0,72720.0,72270.0,Tuesday,False,0.024525092146300054
2018-06-20,72290.0,72260.0,74030.0,74000.0,Wednesday,False,0.023938010239380025
2018-06-21,73980.0,73580.0,75750.0,74910.0,Thursday,False,0.012297297297297227
2018-06-22,73980.0,73580.0,75750.0,74910.0,Friday,True,0.0
2018-06-23,74930.0,74530.0,75360.0,75060.0,Saturday,False,0.002002402883460208
2018-06-24,81000.0,79620.0,90960.0,87050.0,Sunday,False,0.1597388755662137
2018-06-25,87000.0,78760.0,89430.0,81550.0,Monday,False,-0.06318207926479036
2018-06-26,81530.0,78330.0,83640.0,78910.0,Tuesday,False,-0.032372777437155165
2018-06-27,78920.0,77900.0,80290.0,79740.0,Wednesday,False,0.010518312001013719
2018-06-28,79710.0,79630.0,84510.0,82280.0,Thursday,False,0.031853523952846796
2018-06-29,82270.0,81940.0,83310.0,82280.0,Friday,False,0.0
2018-06-30,82300.0,78200.0,85050.0,79750.0,Saturday,False,-0.03074866310160429
2018-07-01,79980.0,79870.0,83670.0,83580.0,Sunday,False,0.04802507836990588
2018-07-02,83650.0,82170.0,85420.0,83310.0,Monday,False,-0.003230437903804728
2018-07-03,83330.0,81390.0,83610.0,81600.0,Tuesday,False,-0.020525747209218625
2018-07-04,81640.0,78850.0,82160.0,80140.0,Wednesday,False,-0.017892156862745145
2018-07-05,80150.0,76250.0,80360.0,78470.0,Thursday,False,-0.02083853256800594
2018-07-06,78460.0,78340.0,81690.0,80370.0,Friday,False,0.02421307506053272
2018-07-07,80390.0,76930.0,80640.0,80190.0,Saturday,False,-0.002239641657334812
2018-07-08,79800.0,78610.0,80870.0,79860.0,Sunday,False,-0.004115226337448541
2018-07-09,79820.0,78630.0,79860.0,79460.0,Monday,False,-0.005008765339343801
2018-07-10,79470.0,77650.0,80090.0,77850.0,Tuesday,False,-0.02026176692675563
2018-07-11,79470.0,77650.0,80090.0,77850.0,Wednesday,True,0.0
2018-07-12,77920.0,77090.0,79210.0,78160.0,Thursday,False,0.003982016698779622
2018-07-13,78170.0,77740.0,78620.0,78220.0,Friday,False,0.0007676560900715668
2018-07-14,78210.0,77770.0,80230.0,79610.0,Saturday,False,0.017770391204295466
2018-07-15,80300.0,80300.0,83120.0,80740.0,Sunday,False,0.014194196708956053
2018-07-16,80780.0,78790.0,81320.0,79190.0,Monday,False,-0.019197423829576454
2018-07-17,79170.0,77650.0,81990.0,81950.0,Tuesday,False,0.03485288546533649
2018-07-18,81940.0,80450.0,83640.0,81340.0,Wednesday,False,-0.007443563148261112
2018-07-19,81360.0,80770.0,84620.0,81960.0,Thursday,False,0.00762232603884927
2018-07-20,81980.0,81240.0,82740.0,81490.0,Friday,False,-0.005734504636408011
2018-07-21,81470.0,81340.0,86500.0,86500.0,Saturday,False,0.06147993618848946
2018-07-22,86250.0,85990.0,90460.0,88970.0,Sunday,False,0.028554913294797757
2018-07-23,88990.0,88730.0,95340.0,93700.0,Monday,False,0.05316398786107679
2018-07-24,93710.0,91130.0,95750.0,94060.0,Tuesday,False,0.0038420490928494644
2018-07-25,94070.0,91450.0,94600.0,91550.0,Wednesday,False,-0.026685094620454985
2018-07-26,91560.0,91340.0,95290.0,93160.0,Thursday,False,0.017586018569087924
2018-07-27,93170.0,93060.0,95530.0,94560.0,Friday,False,0.015027908973808568
2018-07-28,94550.0,92880.0,96940.0,96940.0,Saturday,False,0.025169204737732764
2018-07-29,103780.0,101000.0,118260.0,116500.0,Sunday,False,0.20177429337734676
2018-07-30,116550.0,107810.0,117610.0,114700.0,Monday,False,-0.015450643776824036
2018-07-31,114710.0,95090.0,114890.0,105410.0,Tuesday,False,-0.08099389712292937
2018-08-01,105390.0,101010.0,111930.0,105980.0,Wednesday,False,0.005407456598045757
2018-08-02,105990.0,95600.0,113120.0,112960.0,Thursday,False,0.06586148329873565
2018-08-03,112970.0,102100.0,113370.0,105770.0,Friday,False,-0.0636508498583569
2018-08-04,105760.0,99000.0,113460.0,101480.0,Saturday,False,-0.04055970502032713
2018-08-05,98100.0,98170.0,101660.0,98170.0,Sunday,False,-0.03261726448561297
2018-08-06,98150.0,92450.0,99290.0,95960.0,Monday,False,-0.022511969033309542
2018-08-07,95970.0,82310.0,98050.0,89760.0,Tuesday,False,-0.06461025427261358
2018-08-08,89780.0,89250.0,107860.0,102540.0,Wednesday,False,0.14237967914438499
2018-08-09,102520.0,91740.0,111550.0,103360.0,Thursday,False,0.007996879266627621
2018-08-10,103350.0,103170.0,109670.0,109430.0,Friday,False,0.0587267801857585
2018-08-11,109370.0,100370.0,111550.0,104280.0,Saturday,False,-0.047062048798318545
2018-08-12,103970.0,97470.0,105910.0,100850.0,Sunday,False,-0.032892213271960125
2018-08-13,100880.0,99470.0,106590.0,106260.0,Monday,False,0.05364402578086258
2018-08-14,106260.0,105150.0,110300.0,105550.0,Tuesday,False,-0.006681724073028472
2018-08-15,105540.0,103070.0,107970.0,105030.0,Wednesday,False,-0.004926575082899065
2018-08-16,105040.0,103360.0,107150.0,107090.0,Thursday,False,0.019613443777968254
2018-08-17,107120.0,106610.0,109980.0,107120.0,Friday,False,0.0002801382015127363
2018-08-18,107060.0,102600.0,107080.0,103300.0,Saturday,False,-0.03566094100074679
2018-08-19,102980.0,101960.0,105280.0,103050.0,Sunday,False,-0.002420135527589573
2018-08-20,103160.0,102880.0,105600.0,104140.0,Monday,False,0.010577389616690969
2018-08-21,104150.0,103600.0,107110.0,105840.0,Tuesday,False,0.016324178989821414
2018-08-22,105830.0,105230.0,106070.0,105460.0,Wednesday,False,-0.0035903250188964453
2018-08-23,105470.0,103770.0,106640.0,105090.0,Thursday,False,-0.0035084392186610636
2018-08-24,105080.0,102370.0,105280.0,102790.0,Friday,False,-0.0218860024740698
2018-08-25,102810.0,102720.0,105020.0,104390.0,Saturday,False,0.015565716509388094
2018-08-26,105020.0,104390.0,106440.0,105430.0,Sunday,False,0.00996264009962644
2018-08-27,105310.0,105270.0,108140.0,107150.0,Monday,False,0.016314142084795646
2018-08-28,107140.0,104770.0,110700.0,110610.0,Tuesday,False,0.03229118058796088
2018-08-29,110620.0,106020.0,110680.0,110110.0,Wednesday,False,-0.004520386945122468
2018-08-30,109430.0,109270.0,111050.0,110350.0,Thursday,False,0.0021796385432748533
